,Country Code,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
4437,1,0,1,0,2,3.6,5,2,36
4438,1,0,1,0,1,3.5,5,2,80
4439,1,0,0,0,1,3.8,5,2,71
4440,1,0,1,0,2,3.8,5,2,492
4441,1,0,0,0,1,3.6,5,2,94
4442,1,1,1,0,3,3.6,5,2,372
4443,1,0,1,0,2,3.8,5,2,495
4444,1,0,0,0,2,3.6,5,2,91
4445,1,0,0,0,1,3.5,5,2,60
4446,1,0,1,0,2,3.5,5,2,23
4447,1,0,0,0,1,0.0,4,3,3
4448,1,0,0,0,1,0.0,4,3,0
4449,1,0,0,0,1,0.0,4,3,3
4450,1,0,1,0,1,2.4,3,4,11
4451,1,0,1,0,1,2.3,3,4,9
4452,1,0,1,0,1,2.3,3,4,19
4453,1,0,0,0,1,3.3,2,0,86
4454,1,0,1,0,1,2.5,2,0,56
4455,1,0,0,0,1,3.1,2,0,10
4456,1,0,0,0,1,3.3,2,0,82
4457,1,0,0,0,2,3.3,2,0,26
4458,1,0,0,0,1,3.4,2,0,75
4459,1,0,0,0,2,3.1,2,0,77
4460,1,0,0,0,1,3.4,2,0,38
4461,1,0,0,0,2,3.4,2,0,36
4462,1,1,0,0,3,2.9,2,0,4
4463,1,0,0,0,2,2.8,2,0,25
4464,1,0,1,0,1,3.4,2,0,41
4465,1,0,0,0,2,3.1,2,0,69
4466,1,0,0,0,2,3.2,2,0,69
4467,1,0,0,0,2,3.3,2,0,6
4468,1,0,0,0,1,3.3,2,0,49
4469,1,1,0,0,2,3.2,2,0,145
4470,1,0,1,0,2,3.3,2,0,41
4471,1,0,1,0,1,2.9,2,0,15
4472,1,0,1,0,2,2.7,2,0,109
4473,1,0,0,0,1,2.7,2,0,41
4474,1,0,0,0,1,3.2,2,0,28
4475,1,0,0,0,2,3.4,2,0,21
4476,1,0,0,0,2,3.4,2,0,21
4477,1,0,0,0,1,3.3,2,0,53
4478,1,0,1,0,2,3.3,2,0,145
4479,1,0,0,0,2,3.1,2,0,24
4480,1,0,0,0,1,3.5,5,2,12
4481,1,0,0,0,1,3.9,5,2,55
4482,1,0,0,0,1,3.8,5,2,36
4483,1,0,1,0,1,3.6,5,2,108
4484,1,0,1,0,1,3.7,5,2,151
4485,1,0,0,0,2,3.6,5,2,91
4486,1,0,1,0,2,3.7,5,2,393
4487,1,0,0,0,1,3.9,5,2,72
4488,1,0,1,0,1,3.8,5,2,167
4489,1,0,1,0,1,3.7,5,2,20
4490,1,0,0,0,1,3.5,5,2,61
4491,1,0,0,0,1,3.8,5,2,83
4492,1,0,0,0,1,3.6,5,2,62
4493,1,0,1,0,1,3.7,5,2,58
4494,1,0,0,0,1,3.7,5,2,116
4495,1,1,0,0,2,3.5,5,2,21
4496,1,0,0,0,2,3.5,5,2,133
4497,1,0,0,0,1,3.9,5,2,150
4498,1,0,0,0,1,3.6,5,2,261
4499,1,0,0,0,1,3.7,5,2,131
4500,1,0,0,0,1,3.7,5,2,234
4501,1,0,1,0,2,3.5,5,2,85
4502,1,0,0,0,1,3.5,5,2,36
4503,1,0,1,0,2,3.8,5,2,115
4504,1,0,1,0,2,3.5,5,2,143
4505,1,0,0,0,1,3.5,5,2,47
4506,1,0,1,1,2,3.8,5,2,41
4507,1,1,0,0,3,3.6,5,2,346
4508,1,0,0,0,1,3.9,5,2,223
4509,1,0,0,0,1,3.5,5,2,97
4510,1,0,1,0,2,3.6,5,2,24
4511,1,0,1,0,1,3.6,5,2,25
4512,1,0,1,0,1,3.5,5,2,15
4513,1,0,0,0,1,0.0,4,3,0
4514,1,0,0,0,2,0.0,4,3,0
4515,1,0,0,0,1,0.0,4,3,0
4516,1,1,1,0,2,4.2,1,5,300
4517,1,0,0,0,1,4.0,1,5,108
4518,1,0,0,0,2,3.1,2,0,59
4519,1,0,1,0,2,3.3,2,0,36
4520,1,0,0,0,2,3.1,2,0,62
4521,1,0,1,0,1,3.4,2,0,44
4522,1,0,0,0,1,4.1,1,5,187
4523,1,0,0,0,1,3.2,2,0,11
4524,1,0,1,0,1,3.2,2,0,27
4525,1,0,0,0,1,3.4,2,0,33
4526,1,0,0,0,1,3.4,2,0,32
4527,1,0,0,0,1,3.3,2,0,11
4528,1,0,0,0,2,3.3,2,0,87
4529,1,1,1,0,2,2.6,2,0,192
4530,1,1,0,0,3,3.4,2,0,232
4531,1,0,1,0,3,3.2,2,0,177
4532,1,1,0,0,3,3.2,2,0,286
4533,1,1,1,0,2,3.6,5,2,306
4534,1,0,1,0,3,3.5,5,2,63
4535,1,1,0,0,2,3.5,5,2,159
4536,1,1,0,0,2,3.7,5,2,28
4537,1,0,0,0,1,3.5,5,2,40
4538,1,1,1,0,3,3.7,5,2,213
4539,1,1,1,0,3,3.7,5,2,160
4540,1,0,0,0,1,3.8,5,2,300
4541,1,0,0,0,3,3.8,5,2,248
4542,1,0,0,0,1,3.6,5,2,109
4543,1,1,0,0,2,3.5,5,2,132
4544,1,0,0,0,1,4.0,1,5,95
4545,1,0,1,0,1,4.0,1,5,292
4546,1,0,0,0,2,2.8,2,0,39
4547,1,0,0,0,1,3.4,2,0,68
4548,1,0,0,0,1,2.9,2,0,92
4549,1,1,0,0,2,3.4,2,0,51
4550,1,1,1,0,3,3.2,2,0,142
4551,1,0,0,0,1,2.6,2,0,21
4552,1,0,1,0,1,2.5,2,0,71
4553,1,0,1,0,2,3.2,2,0,71
4554,1,0,1,0,2,3.4,2,0,122
4555,1,0,0,0,2,3.0,2,0,39
4556,1,0,0,0,2,3.4,2,0,43
4557,1,0,1,0,1,3.4,2,0,38
4558,1,0,1,0,1,2.7,2,0,39
4559,1,0,1,0,2,3.1,2,0,73
4560,1,0,0,0,1,2.9,2,0,10
4561,1,0,1,0,2,2.7,2,0,32
4562,1,0,0,0,1,2.9,2,0,36
4563,1,0,0,0,1,3.3,2,0,36
4564,1,1,1,0,2,3.1,2,0,134
4565,1,0,0,0,1,3.3,2,0,55
4566,1,0,0,0,2,2.9,2,0,90
4567,1,0,0,0,2,3.2,2,0,60
4568,1,0,0,0,1,2.7,2,0,47
4569,1,0,0,0,1,3.4,2,0,43
4570,1,0,0,0,1,3.3,2,0,236
4571,1,1,1,0,3,2.6,2,0,31
4572,1,0,1,0,2,2.5,2,0,38
4573,1,1,0,0,2,3.1,2,0,123
4574,1,0,0,0,1,2.8,2,0,9
4575,1,0,0,0,1,3.3,2,0,70
4576,1,0,0,0,2,3.4,2,0,114
4577,1,0,0,0,2,2.7,2,0,56
4578,1,0,1,0,2,3.1,2,0,247
4579,1,0,1,0,1,3.1,2,0,90
4580,1,1,0,0,2,2.7,2,0,84
4581,1,0,1,0,2,3.3,2,0,93
4582,1,0,1,1,2,3.4,2,0,44
4583,1,0,0,0,1,3.0,2,0,27
4584,1,1,1,0,2,2.7,2,0,68
4585,1,0,1,0,1,3.3,2,0,23
4586,1,1,0,0,3,3.2,2,0,30
4587,1,0,1,0,2,2.5,2,0,69
4588,1,0,0,0,1,2.6,2,0,41
4589,1,0,1,0,1,3.4,2,0,36
4590,1,0,0,0,1,3.6,5,2,179
4591,1,0,0,0,1,3.5,5,2,22
4592,1,0,1,0,2,3.7,5,2,456
4593,1,1,1,0,2,3.6,5,2,43
4594,1,0,1,0,1,3.7,5,2,120
4595,1,0,1,0,2,3.8,5,2,230
4596,1,0,1,0,1,3.5,5,2,26
4597,1,0,1,0,2,3.5,5,2,27
4598,1,0,0,0,1,3.6,5,2,35
4599,1,0,1,0,2,3.6,5,2,76
4600,1,0,0,0,2,3.7,5,2,177
4601,1,0,0,0,1,3.6,5,2,99
4602,1,0,1,0,1,3.7,5,2,136
4603,1,0,1,0,2,3.5,5,2,72
4604,1,0,0,0,2,3.5,5,2,88
4605,1,0,0,0,1,3.8,5,2,100
4606,1,0,0,0,2,3.6,5,2,118
4607,1,0,1,0,2,3.8,5,2,603
4608,1,0,0,0,1,3.5,5,2,149
4609,1,0,1,0,2,3.7,5,2,39
4610,1,0,0,0,1,3.5,5,2,109
4611,1,0,1,0,1,3.5,5,2,214
4612,1,0,1,0,1,3.5,5,2,64
4613,1,0,0,0,1,0.0,4,3,0
4614,1,0,0,0,1,0.0,4,3,1
4615,1,0,0,0,1,0.0,4,3,0
4616,1,0,0,0,1,0.0,4,3,0
4617,1,0,0,0,1,2.3,3,4,32
4618,1,1,0,0,3,2.4,3,4,52
4619,1,0,0,0,2,4.0,1,5,841
4620,1,0,0,0,1,4.0,1,5,74
4621,1,1,0,0,3,4.3,1,5,142
4622,1,0,0,0,4,4.5,0,1,524
4623,1,0,0,0,2,3.3,2,0,132
4624,1,0,1,0,3,3.1,2,0,18
4625,1,0,0,0,1,3.3,2,0,29
4626,1,0,1,0,2,2.5,2,0,120
4627,1,0,0,0,1,3.2,2,0,242
4628,1,0,0,0,2,3.3,2,0,89
4629,1,0,0,0,3,4.5,0,1,4986
4630,1,0,0,0,3,4.6,0,1,1569
4631,1,1,1,0,3,3.8,5,2,863
4632,1,0,0,0,2,3.9,5,2,157
4633,1,1,0,0,4,3.6,5,2,1428
4634,1,1,1,0,4,3.6,5,2,300
4635,1,0,0,0,3,3.6,5,2,574
4636,1,0,0,0,3,3.7,5,2,243
4637,1,0,1,0,2,3.8,5,2,391
4638,1,0,0,0,2,3.6,5,2,29
4639,1,1,0,0,3,3.7,5,2,395
4640,1,0,0,0,2,3.7,5,2,2860
4641,1,1,1,0,3,3.6,5,2,505
4642,1,0,1,0,3,3.9,5,2,454
4643,1,1,0,0,4,3.8,5,2,203
4644,1,0,0,0,1,3.7,5,2,79
4645,1,0,0,0,3,3.9,5,2,287
4646,1,0,0,0,4,3.8,5,2,199
4647,1,0,0,0,1,3.5,5,2,17
4648,1,1,1,0,4,3.9,5,2,372
4649,1,0,1,0,2,3.7,5,2,188
4650,1,0,0,0,2,3.6,5,2,34
4651,1,1,0,0,3,3.7,5,2,774
4652,1,0,0,0,2,3.8,5,2,256
4653,1,0,0,0,4,3.8,5,2,1186
4654,1,0,1,0,4,3.8,5,2,669
4655,1,0,0,0,1,0.0,4,3,2
4656,1,1,0,0,3,4.2,1,5,113
4657,1,0,1,0,1,4.0,1,5,518
4658,1,1,1,0,3,4.1,1,5,1330
4659,1,1,0,0,3,4.0,1,5,1203
4660,1,1,0,0,4,4.0,1,5,79
4661,1,0,0,0,4,4.2,1,5,551
4662,1,1,0,0,3,4.0,1,5,1093
4663,1,1,1,0,4,4.2,1,5,578
4664,1,0,0,0,3,4.2,1,5,1914
4665,1,0,0,0,2,4.0,1,5,220
4666,1,0,0,0,2,4.4,1,5,912
4667,1,1,0,0,3,4.2,1,5,436
4668,1,1,0,0,3,3.1,2,0,10
4669,1,0,0,0,1,3.1,2,0,12
4670,1,0,1,0,1,3.3,2,0,13
4671,1,1,1,0,2,3.0,2,0,11
4672,1,0,0,0,1,3.2,2,0,19
4673,1,0,0,0,1,3.3,2,0,73
4674,1,0,0,0,1,3.2,2,0,23
4675,1,0,0,0,1,3.2,2,0,11
4676,1,0,0,0,2,3.1,2,0,10
4677,1,0,0,0,2,2.6,2,0,49
4678,1,1,0,0,3,2.8,2,0,15
4679,1,0,0,0,1,3.2,2,0,100
4680,1,1,0,0,3,2.7,2,0,63
4681,1,1,1,0,2,2.7,2,0,45
4682,1,0,0,0,2,3.0,2,0,4
4683,1,0,0,0,2,3.3,2,0,57
4684,1,0,0,0,2,3.3,2,0,12
4685,1,0,1,0,1,3.3,2,0,35
4686,1,0,1,0,1,3.0,2,0,6
4687,1,0,0,0,2,3.4,2,0,143
4688,1,0,0,0,1,2.7,2,0,23
4689,1,0,1,0,2,2.7,2,0,41
4690,1,0,1,0,1,3.2,2,0,29
4691,1,0,0,0,2,3.3,2,0,13
4692,1,0,0,0,1,3.2,2,0,16
4693,1,0,0,0,2,3.2,2,0,31
4694,1,0,1,1,2,2.7,2,0,46
4695,1,0,0,0,1,3.1,2,0,9
4696,1,0,0,0,1,2.8,2,0,23
4697,1,0,0,0,1,3.1,2,0,7
4698,1,0,0,0,1,2.7,2,0,15
4699,1,0,0,0,1,3.2,2,0,9
4700,1,0,1,0,2,2.6,2,0,67
4701,1,0,0,0,1,3.3,2,0,17
4702,1,0,0,0,2,2.8,2,0,4
4703,1,1,1,0,3,3.2,2,0,74
4704,1,0,0,0,2,3.0,2,0,5
4705,1,0,0,0,1,2.8,2,0,8
4706,1,1,0,0,2,3.2,2,0,50
4707,1,0,0,0,1,2.9,2,0,16
4708,1,0,0,0,2,3.0,2,0,20
4709,1,1,0,0,4,3.2,2,0,14
4710,1,1,0,0,3,3.4,2,0,74
4711,1,0,0,0,2,3.1,2,0,20
4712,1,1,1,0,3,3.5,5,2,133
4713,1,0,0,0,2,3.5,5,2,98
4714,1,0,0,0,1,3.6,5,2,26
4715,1,0,0,0,2,3.7,5,2,68
4716,1,1,0,0,3,3.6,5,2,283
4717,1,1,0,0,3,3.5,5,2,21
4718,1,0,0,0,1,3.5,5,2,23
4719,1,0,1,0,2,3.6,5,2,55
4720,1,0,1,0,2,3.5,5,2,102
4721,1,0,0,0,2,2.4,3,4,20
4722,1,0,0,0,1,2.1,3,4,54
4723,1,0,1,0,2,2.4,3,4,39
4724,1,0,0,0,1,2.9,2,0,6
4725,1,0,0,0,1,3.0,2,0,15
4726,1,0,0,0,1,2.9,2,0,7
4727,1,0,0,0,1,2.9,2,0,16
4728,1,0,0,0,1,3.0,2,0,6
4729,1,0,0,0,1,2.9,2,0,9
4730,1,0,0,0,1,2.9,2,0,5
4731,1,0,0,0,1,2.9,2,0,4
4732,1,0,1,0,2,2.5,2,0,50
4733,1,0,0,0,1,3.1,2,0,12
4734,1,0,0,0,2,3.2,2,0,79
4735,1,0,0,0,1,3.3,2,0,20
4736,1,0,1,0,2,3.2,2,0,52
4737,1,0,1,0,2,3.3,2,0,26
4738,1,0,0,0,1,3.2,2,0,11
4739,1,0,0,0,2,2.9,2,0,13
4740,1,0,0,0,2,3.1,2,0,75
4741,1,0,0,0,1,3.3,2,0,26
4742,1,0,0,0,2,2.9,2,0,10
4743,1,0,0,0,1,3.2,2,0,6
4744,1,0,0,0,2,3.3,2,0,12
4745,1,0,1,0,1,3.1,2,0,22
4746,1,0,0,0,1,3.2,2,0,30
4747,1,0,0,0,1,3.3,2,0,12
4748,1,0,0,0,1,2.6,2,0,15
4749,1,0,0,0,1,3.2,2,0,10
4750,1,0,0,0,1,3.0,2,0,11
4751,1,0,0,0,1,3.0,2,0,16
4752,1,0,0,0,1,3.4,2,0,15
4753,1,0,0,0,2,3.1,2,0,8
4754,1,0,0,0,1,2.7,2,0,18
4755,1,0,0,0,1,3.1,2,0,10
4756,1,0,0,0,1,3.3,2,0,20
4757,1,0,0,0,2,3.3,2,0,16
4758,1,0,0,0,2,3.4,2,0,39
4759,1,0,1,0,2,2.9,2,0,66
4760,1,0,0,0,1,3.1,2,0,7
4761,1,0,1,0,2,3.1,2,0,54
4762,1,0,0,0,2,3.1,2,0,44
4763,1,0,0,0,2,3.1,2,0,15
4764,1,1,0,0,2,2.9,2,0,14
4765,1,0,0,0,1,3.0,2,0,4
4766,1,0,0,0,1,3.1,2,0,13
4767,1,0,0,0,1,3.2,2,0,31
4768,1,0,0,0,2,3.6,5,2,22
4769,1,0,0,0,1,3.5,5,2,21
4770,1,0,0,0,1,0.0,4,3,2
4771,1,0,0,0,1,0.0,4,3,1
4772,1,0,0,0,2,0.0,4,3,0
4773,1,0,0,0,1,0.0,4,3,0
4774,1,0,0,0,1,0.0,4,3,0
4775,1,0,0,0,1,0.0,4,3,0
4776,1,0,0,0,1,0.0,4,3,0
4777,1,0,0,0,1,0.0,4,3,0
4778,1,0,0,0,2,0.0,4,3,2
4779,1,0,0,0,1,0.0,4,3,3
4780,1,0,1,0,1,0.0,4,3,2
4781,1,0,0,0,1,0.0,4,3,0
4782,1,0,0,0,1,0.0,4,3,1
4783,1,0,0,0,1,0.0,4,3,0
4784,1,0,0,0,1,0.0,4,3,2
4785,1,0,0,0,1,0.0,4,3,2
4786,1,0,0,0,2,0.0,4,3,0
4787,1,0,0,0,1,0.0,4,3,0
4788,1,0,0,0,1,0.0,4,3,1
4789,1,0,0,0,1,0.0,4,3,2
4790,1,0,0,0,1,0.0,4,3,0
4791,1,0,0,0,1,0.0,4,3,0
4792,1,0,0,0,1,0.0,4,3,0
4793,1,0,0,0,1,0.0,4,3,1
4794,1,0,0,0,1,0.0,4,3,0
4795,1,0,0,0,1,0.0,4,3,1
4796,1,0,0,0,1,0.0,4,3,0
4797,1,0,0,0,1,0.0,4,3,3
4798,1,0,0,0,1,0.0,4,3,0
4799,1,0,0,0,1,0.0,4,3,3
4800,1,0,1,0,1,3.1,2,0,10
4801,1,1,0,0,4,3.5,5,2,218
4802,1,0,0,0,1,0.0,4,3,1
4803,1,1,0,0,3,0.0,4,3,1
4804,1,0,0,0,2,0.0,4,3,0
4805,1,0,0,0,1,0.0,4,3,1
4806,1,0,0,0,1,0.0,4,3,0
4807,1,0,0,0,1,0.0,4,3,1
4808,1,0,0,0,1,0.0,4,3,1
4809,1,0,0,0,1,3.4,2,0,44
4810,1,0,0,0,2,3.0,2,0,7
4811,1,0,0,0,1,3.1,2,0,4
4812,1,0,1,0,1,2.7,2,0,4
4813,1,0,0,0,1,2.8,2,0,8
4814,1,0,1,0,1,2.7,2,0,7
4815,1,0,1,0,1,3.2,2,0,56
4816,1,0,1,0,1,3.3,2,0,6
4817,1,0,0,0,2,3.0,2,0,4
4818,1,0,1,0,1,2.6,2,0,10
4819,1,0,0,0,2,3.3,2,0,40
4820,1,0,1,0,2,3.4,2,0,49
4821,1,0,0,0,1,3.0,2,0,4
4822,1,0,0,0,1,2.7,2,0,9
4823,1,0,1,0,1,2.6,2,0,102
4824,1,0,0,0,1,3.8,5,2,183
4825,1,0,1,0,2,3.7,5,2,270
4826,1,0,1,0,2,3.6,5,2,75
4827,1,1,1,0,2,3.5,5,2,116
4828,1,0,0,0,1,0.0,4,3,0
4829,1,0,1,0,1,0.0,4,3,3
4830,1,0,0,0,1,0.0,4,3,3
4831,1,0,0,0,1,0.0,4,3,2
4832,1,0,0,0,1,0.0,4,3,1
4833,1,0,1,0,1,0.0,4,3,2
4834,1,0,0,0,1,0.0,4,3,0
4835,1,0,0,0,2,0.0,4,3,2
4836,1,0,1,0,1,0.0,4,3,0
4837,1,0,0,0,1,0.0,4,3,0
4838,1,0,0,0,1,0.0,4,3,0
4839,1,0,0,0,1,0.0,4,3,1
4840,1,0,1,0,1,0.0,4,3,3
4841,1,0,1,0,1,0.0,4,3,1
4842,1,0,1,0,1,0.0,4,3,0
4843,1,0,0,0,1,0.0,4,3,1
4844,1,0,0,0,2,0.0,4,3,0
4845,1,0,0,0,1,0.0,4,3,2
4846,1,0,0,0,1,0.0,4,3,0
4847,1,0,1,0,1,0.0,4,3,3
4848,1,0,0,0,1,0.0,4,3,0
4849,1,0,1,0,1,0.0,4,3,0
4850,1,0,0,0,2,0.0,4,3,0
4851,1,0,1,0,1,3.4,2,0,22
4852,1,0,1,0,2,3.0,2,0,32
4853,1,1,1,0,3,3.1,2,0,8
4854,1,0,1,0,2,3.4,2,0,45
4855,1,0,0,0,2,2.5,2,0,47
4856,1,0,1,0,2,3.4,2,0,59
4857,1,0,1,0,2,2.9,2,0,39
4858,1,0,1,0,2,2.9,2,0,31
4859,1,0,1,0,2,2.8,2,0,54
4860,1,0,0,0,1,3.3,2,0,40
4861,1,0,0,0,2,2.6,2,0,50
4862,1,0,0,0,2,3.1,2,0,18
4863,1,0,0,0,2,3.1,2,0,33
4864,1,0,1,0,1,3.0,2,0,41
4865,1,0,0,0,1,3.5,5,2,70
4866,1,0,1,0,2,3.7,5,2,269
4867,1,0,0,0,2,3.8,5,2,472
4868,1,0,1,0,2,3.8,5,2,21
4869,1,0,1,0,3,3.7,5,2,57
4870,1,0,0,0,2,3.8,5,2,63
4871,1,0,0,0,2,3.5,5,2,54
4872,1,1,0,0,3,0.0,4,3,2
4873,1,0,0,0,2,3.5,5,2,515
4874,1,0,0,0,1,4.1,1,5,577
4875,1,0,0,0,1,3.4,2,0,32
4876,1,0,0,0,1,3.2,2,0,23
4877,1,0,0,0,2,3.3,2,0,23
4878,1,0,0,0,2,3.3,2,0,12
4879,1,0,0,0,2,3.1,2,0,20
4880,1,0,0,0,1,3.3,2,0,7
4881,1,0,0,0,1,3.2,2,0,11
4882,1,0,1,0,1,2.8,2,0,13
4883,1,0,0,0,1,0.0,4,3,0
4884,1,0,0,0,1,0.0,4,3,0
4885,1,0,0,0,1,0.0,4,3,0
4886,1,0,0,0,1,0.0,4,3,0
4887,1,0,0,0,2,0.0,4,3,0
4888,1,0,0,0,1,0.0,4,3,0
4889,1,0,0,0,1,4.2,1,5,762
4890,1,0,0,0,1,2.8,2,0,8
4891,1,0,1,0,1,2.6,2,0,5
4892,1,0,0,0,1,3.3,2,0,13
4893,1,0,0,0,1,3.1,2,0,24
4894,1,0,1,0,2,3.1,2,0,18
4895,1,0,0,0,1,2.9,2,0,13
4896,1,0,0,0,2,2.8,2,0,14
4897,1,0,0,0,1,3.0,2,0,74
4898,1,0,0,0,1,2.7,2,0,18
4899,1,0,0,0,1,2.8,2,0,14
4900,1,0,0,0,1,3.0,2,0,7
4901,1,0,0,0,1,3.2,2,0,15
4902,1,0,0,0,1,2.8,2,0,9
4903,1,0,0,0,1,3.1,2,0,8
4904,1,0,0,0,1,3.0,2,0,11
4905,1,0,1,0,1,3.4,2,0,17
4906,1,0,0,0,1,2.9,2,0,11
4907,1,0,0,0,2,2.6,2,0,46
4908,1,0,1,0,2,2.6,2,0,10
4909,1,0,1,0,1,3.2,2,0,4
4910,1,0,1,0,1,3.4,2,0,188
4911,1,0,0,0,1,3.0,2,0,9
4912,1,0,1,0,2,2.6,2,0,8
4913,1,0,0,0,1,3.1,2,0,7
4914,1,0,1,0,2,2.7,2,0,64
4915,1,0,0,0,1,3.3,2,0,61
4916,1,0,0,0,1,3.0,2,0,13
4917,1,0,0,0,2,2.9,2,0,7
4918,1,0,1,0,2,3.4,2,0,31
4919,1,0,1,0,1,3.0,2,0,8
4920,1,0,0,0,1,2.8,2,0,8
4921,1,0,1,0,2,2.9,2,0,17
4922,1,0,0,0,1,2.8,2,0,34
4923,1,0,0,0,1,3.3,2,0,29
4924,1,0,0,0,1,3.1,2,0,21
4925,1,0,1,0,1,2.8,2,0,7
4926,1,0,0,0,2,2.7,2,0,25
4927,1,0,0,0,1,3.4,2,0,31
4928,1,0,0,0,1,3.0,2,0,10
4929,1,0,1,0,1,3.2,2,0,23
4930,1,0,0,0,1,3.1,2,0,7
4931,1,0,0,0,1,3.1,2,0,13
4932,1,0,0,0,1,3.1,2,0,10
4933,1,0,1,0,2,3.5,5,2,22
4934,1,0,1,0,2,3.5,5,2,66
4935,1,0,0,0,1,3.8,5,2,70
4936,1,0,1,0,2,3.8,5,2,270
4937,1,0,1,0,2,3.7,5,2,40
4938,1,0,0,0,2,3.5,5,2,54
4939,1,0,0,0,2,0.0,4,3,3
4940,1,0,0,0,1,0.0,4,3,0
4941,1,0,0,0,1,0.0,4,3,0
4942,1,0,0,0,1,0.0,4,3,0
4943,1,0,0,0,1,0.0,4,3,0
4944,1,0,1,0,2,2.4,3,4,41
4945,1,0,1,0,1,2.1,3,4,121
4946,1,0,1,0,2,2.2,3,4,120
4947,1,0,1,0,2,4.1,1,5,675
4948,1,0,0,0,4,3.3,2,0,20
4949,1,1,0,0,4,3.5,5,2,114
4950,1,0,0,0,4,3.9,5,2,90
4951,1,1,0,0,4,3.5,5,2,39
4952,1,1,0,0,4,3.8,5,2,273
4953,1,1,0,0,4,4.0,1,5,189
4954,1,1,0,0,3,3.5,5,2,26
4955,1,0,0,0,2,2.5,2,0,66
4956,1,0,0,0,2,3.1,2,0,15
4957,1,0,0,0,2,3.1,2,0,81
4958,1,0,0,0,1,3.3,2,0,205
4959,1,1,0,0,3,3.1,2,0,54
4960,1,0,0,0,2,2.5,2,0,81
4961,1,0,1,0,2,3.2,2,0,67
4962,1,0,0,0,1,2.9,2,0,8
4963,1,1,1,0,3,2.6,2,0,72
4964,1,0,0,0,1,3.4,2,0,51
4965,1,0,1,0,2,3.2,2,0,75
4966,1,0,0,0,1,2.7,2,0,27
4967,1,0,0,0,1,3.2,2,0,15
4968,1,0,0,0,1,2.6,2,0,32
4969,1,1,0,0,3,3.0,2,0,7
4970,1,0,0,0,1,2.9,2,0,49
4971,1,0,0,0,1,3.1,2,0,12
4972,1,0,0,0,2,2.6,2,0,26
4973,1,0,0,0,1,3.3,2,0,25
4974,1,0,0,0,1,2.9,2,0,12
4975,1,1,0,0,2,2.5,2,0,55
4976,1,1,0,0,3,3.2,2,0,18
4977,1,0,1,0,2,3.4,2,0,98
4978,1,0,0,0,1,3.1,2,0,8
4979,1,0,0,0,1,2.9,2,0,6
4980,1,0,0,0,1,2.7,2,0,10
4981,1,1,1,0,2,3.3,2,0,171
4982,1,0,1,0,2,3.2,2,0,66
4983,1,0,0,0,2,3.1,2,0,11
4984,1,1,0,0,4,3.1,2,0,10
4985,1,0,0,0,1,3.6,5,2,26
4986,1,0,0,0,2,3.5,5,2,14
4987,1,0,1,0,1,3.8,5,2,330
4988,1,0,1,0,3,3.8,5,2,25
4989,1,1,1,0,4,3.7,5,2,393
4990,1,0,1,0,1,3.9,5,2,200
4991,1,1,1,0,3,3.5,5,2,148
4992,1,0,0,0,2,3.8,5,2,202
4993,1,0,0,0,1,3.6,5,2,58
4994,1,1,0,0,3,0.0,4,3,2
4995,1,0,0,0,1,2.3,3,4,52
4996,1,1,0,0,4,4.1,1,5,665
4997,1,1,0,0,4,4.1,1,5,278
4998,1,0,0,0,3,4.1,1,5,3495
4999,1,0,0,0,2,2.8,2,0,8
5000,1,0,0,0,1,3.0,2,0,63
5001,1,0,0,0,1,3.3,2,0,13
5002,1,0,0,0,2,2.7,2,0,19
5003,1,0,0,0,2,3.1,2,0,55
5004,1,0,0,0,2,3.1,2,0,53
5005,1,0,0,0,1,2.9,2,0,13
5006,1,0,0,0,1,2.9,2,0,7
5007,1,0,0,0,2,3.2,2,0,19
5008,1,1,0,0,4,3.7,5,2,131
5009,1,0,0,0,1,3.6,5,2,25
5010,1,1,0,0,3,3.8,5,2,194
5011,1,0,0,0,1,3.7,5,2,162
5012,1,0,0,0,1,0.0,4,3,1
5013,1,0,0,0,1,0.0,4,3,2
5014,1,0,0,0,1,0.0,4,3,0
5015,1,0,0,0,1,0.0,4,3,0
5016,1,0,0,0,1,0.0,4,3,2
5017,1,1,1,0,4,4.2,1,5,2549
5018,1,0,0,0,1,2.7,2,0,11
5019,1,0,0,0,1,2.9,2,0,5
5020,1,1,0,0,3,2.9,2,0,7
5021,1,0,0,0,1,2.7,2,0,14
5022,1,0,0,0,2,2.9,2,0,6
5023,1,0,0,0,2,3.0,2,0,5
5024,1,0,0,0,1,3.2,2,0,17
5025,1,0,1,0,2,2.5,2,0,6
5026,1,0,0,0,2,3.1,2,0,16
5027,1,0,0,0,1,3.1,2,0,12
5028,1,0,0,0,2,2.9,2,0,11
5029,1,0,0,0,2,3.1,2,0,6
5030,1,1,0,0,2,2.8,2,0,17
5031,1,1,0,0,2,3.0,2,0,22
5032,1,0,0,0,2,3.0,2,0,5
5033,1,0,0,0,2,3.1,2,0,8
5034,1,1,0,0,2,2.8,2,0,10
5035,1,0,0,0,2,2.9,2,0,15
5036,1,1,0,0,2,2.9,2,0,6
5037,1,0,0,0,1,2.8,2,0,5
5038,1,0,0,0,2,2.9,2,0,5
5039,1,1,0,0,3,3.1,2,0,16
5040,1,0,0,0,1,2.9,2,0,5
5041,1,0,0,0,1,2.9,2,0,6
